model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.0,0.8273809523809524,0.0676060517357175,4,1.0,travel_planning,Travel agent itinerary,automation,0.8273809523809524,1.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.3333333333333335,1.0408329997330663,0.7222222222222222,0.1339395939026799,4,2.0,travel_planning,Travel agent itinerary,automation,0.7222222222222222,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.1666666666666665,1.0408329997330663,0.6904761904761904,0.1620316379620976,4,3.0,travel_planning,Travel agent itinerary,automation,0.6904761904761904,3.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,3.6666666666666665,2.516611478423583,0.5952380952380952,0.2957680535429725,4,4.0,travel_planning,Travel agent itinerary,automation,0.5952380952380952,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.5,3.122498999199199,0.5833333333333334,0.3608439182435161,4,5.0,travel_planning,Travel agent itinerary,automation,0.5833333333333334,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.333333333333333,2.254624876411447,0.4880952380952381,0.2323716820945612,4,6.0,travel_planning,Travel agent itinerary,automation,0.4880952380952381,6.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,5.666666666666667,3.617089069035117,0.3888888888888888,0.240562612162344,4,7.0,travel_planning,Travel agent itinerary,automation,0.3888888888888888,7.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.666666666666667,1.0408329997330663,0.3789682539682539,0.0477428945060157,4,8.0,travel_planning,Travel agent itinerary,automation,0.3789682539682539,8.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.333333333333333,1.755942292142123,0.3253968253968254,0.1787036547491699,4,9.0,travel_planning,Travel agent itinerary,automation,0.3253968253968254,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,travel_planning,Travel agent itinerary,automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.5,1.3228756555322954,0.7380952380952381,0.1266892657963854,4,1.0,tutoring,Tutoring session planning,augmentation,0.7380952380952381,1.0,panel_aggregate,aggregate
plain,plain,plain,2.25,1.4999999999999998,0.7098214285714286,0.155930796397973,4,2.0,tutoring,Tutoring session planning,augmentation,0.7098214285714286,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,3.6666666666666665,3.0550504633038935,0.625,0.3307189138830738,4,3.0,tutoring,Tutoring session planning,augmentation,0.625,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,4.166666666666667,2.565800719723442,0.5059523809523809,0.3206007859403626,4,4.0,tutoring,Tutoring session planning,augmentation,0.5059523809523809,4.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.0,2.0,0.4583333333333333,0.0721687836487032,4,5.0,tutoring,Tutoring session planning,augmentation,0.4583333333333333,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.666666666666667,3.5118845842842465,0.4285714285714285,0.2789374884252376,4,6.0,tutoring,Tutoring session planning,augmentation,0.4285714285714285,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,5.333333333333333,2.516611478423583,0.4047619047619048,0.2680554821237548,4,7.0,tutoring,Tutoring session planning,augmentation,0.4047619047619048,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.666666666666667,2.0816659994661326,0.3928571428571428,0.1287696884094282,4,8.0,tutoring,Tutoring session planning,augmentation,0.3928571428571428,8.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,6.0,2.6457513110645907,0.375,0.125,4,9.0,tutoring,Tutoring session planning,augmentation,0.375,9.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,6.0,2.0,0.2916666666666667,0.2602082499332666,4,10.0,tutoring,Tutoring session planning,augmentation,0.2916666666666667,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.8333333333333335,2.753785273643051,0.7916666666666666,0.2602082499332666,4,1.0,tutoring,Tutoring session planning,automation,0.7916666666666666,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.0,1.0,0.7023809523809524,0.1340277410618774,4,2.0,tutoring,Tutoring session planning,automation,0.7023809523809524,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.1666666666666665,1.4433756729740643,0.6904761904761904,0.1620316379620976,4,3.0,tutoring,Tutoring session planning,automation,0.6904761904761904,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.0,2.179449471770337,0.6388888888888888,0.1272937693043289,4,4.0,tutoring,Tutoring session planning,automation,0.6388888888888888,4.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.3333333333333335,2.254624876411447,0.611111111111111,0.3469443332443555,4,5.0,tutoring,Tutoring session planning,automation,0.611111111111111,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.5,0.5,0.5575396825396826,0.1992344095838044,4,6.0,tutoring,Tutoring session planning,automation,0.5575396825396826,6.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,4.666666666666667,2.8431203515386634,0.4365079365079365,0.2676145285728153,4,7.0,tutoring,Tutoring session planning,automation,0.4365079365079365,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.833333333333333,1.0408329997330663,0.3928571428571428,0.1287696884094282,4,8.0,tutoring,Tutoring session planning,automation,0.3928571428571428,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,tutoring,Tutoring session planning,automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tutoring,Tutoring session planning,automation,0.0,10.0,panel_aggregate,aggregate
