model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-4.1,GPT-4.1,automation_GPT-4.1,4.5,3.5355339059327378,0.6160714285714286,0.3409264837863711,3,4.0,travel_planning,Travel agent itinerary,automation,0.6160714285714286,4.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,4.0,1.4142135623730951,0.6071428571428572,0.1515228816828316,3,5.0,travel_planning,Travel agent itinerary,automation,0.6071428571428572,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.25,0.3535533905932738,0.4791666666666666,0.2062394778460763,3,6.0,travel_planning,Travel agent itinerary,automation,0.4791666666666666,6.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.5,2.1213203435596424,0.4553571428571428,0.23991122933115,3,7.0,travel_planning,Travel agent itinerary,automation,0.4553571428571428,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,4.833333333333333,1.8929694486000912,0.4265873015873015,0.1271545235715247,3,8.0,travel_planning,Travel agent itinerary,automation,0.4265873015873015,8.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,7.5,0.7071067811865476,0.1875,0.2651650429449553,3,9.0,travel_planning,Travel agent itinerary,automation,0.1875,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.0,1.4142135623730951,0.0714285714285714,0.101015254455221,3,10.0,travel_planning,Travel agent itinerary,automation,0.0714285714285714,10.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,1.5,0.7071067811865476,0.875,0.1767766952966369,3,1.0,tutoring,Tutoring session planning,augmentation,0.875,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,2.0,1.4142135623730951,0.6875,0.2651650429449553,3,2.0,tutoring,Tutoring session planning,augmentation,0.6875,2.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.75,2.4748737341529163,0.6785714285714286,0.2525381361380527,3,3.0,tutoring,Tutoring session planning,augmentation,0.6785714285714286,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.0,0.6071428571428572,0.1515228816828316,3,4.0,tutoring,Tutoring session planning,augmentation,0.6071428571428572,4.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,3.75,0.3535533905932738,0.5982142857142857,0.0378807204207079,3,5.0,tutoring,Tutoring session planning,augmentation,0.5982142857142857,5.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.166666666666667,2.254624876411447,0.3928571428571428,0.1287696884094282,3,6.0,tutoring,Tutoring session planning,augmentation,0.3928571428571428,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.25,3.181980515339464,0.375,0.1767766952966369,3,7.0,tutoring,Tutoring session planning,augmentation,0.375,7.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,6.25,1.0606601717798212,0.3214285714285714,0.2525381361380527,3,8.0,tutoring,Tutoring session planning,augmentation,0.3214285714285714,8.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,5.75,3.181980515339464,0.3125,0.4419417382415922,3,9.0,tutoring,Tutoring session planning,augmentation,0.3125,9.0,panel_aggregate,aggregate
plain,plain,plain,6.0,3.0,0.3035714285714285,0.1881366741580846,3,10.0,tutoring,Tutoring session planning,augmentation,0.3035714285714285,10.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.0,0.0,0.9375,0.0883883476483184,3,1.0,tutoring,Tutoring session planning,automation,0.9375,1.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.1666666666666665,1.0408329997330663,0.6944444444444445,0.3367876570272817,3,2.0,tutoring,Tutoring session planning,automation,0.6944444444444445,2.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,3.5,0.7071067811865476,0.6696428571428572,0.0631345340345132,3,3.0,tutoring,Tutoring session planning,automation,0.6696428571428572,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.5,0.7071067811865476,0.5952380952380952,0.3703892663358106,3,4.0,tutoring,Tutoring session planning,automation,0.5952380952380952,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.75,1.0606601717798212,0.5357142857142857,0.0505076272276105,3,5.0,tutoring,Tutoring session planning,automation,0.5357142857142857,5.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.25,2.4748737341529163,0.5178571428571428,0.3282995769794685,3,6.0,tutoring,Tutoring session planning,automation,0.5178571428571428,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.0,1.4142135623730951,0.4017857142857143,0.0378807204207079,3,7.0,tutoring,Tutoring session planning,automation,0.4017857142857143,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.25,1.0606601717798212,0.3214285714285714,0.2525381361380527,3,8.0,tutoring,Tutoring session planning,automation,0.3214285714285714,8.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,5.5,3.5355339059327378,0.2291666666666666,0.1473139127471973,3,9.0,tutoring,Tutoring session planning,automation,0.2291666666666666,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.5,0.7071067811865476,0.0,0.0,3,10.0,tutoring,Tutoring session planning,automation,0.0,10.0,panel_aggregate,aggregate
