run_id,task,mode,item_id,model,condition,word_count,character_count,mean_win_rate,n_eligible_judges,length_adjusted_win_rate,unadjusted_rank,length_adjusted_rank
20260612_fresh_rep2,operations_research,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,203,1638,0.5,3,0.4820224475064319,5.5,6.0
20260612_fresh_rep2,operations_research,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,188,1517,0.5,3,0.5672444242739296,5.5,4.0
20260612_fresh_rep2,operations_research,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,201,1661,0.4345238095238095,3,0.4275400953214139,7.0,7.0
20260612_fresh_rep2,operations_research,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,174,1408,0.1726190476190476,3,0.3257416471859167,10.0,9.0
20260612_fresh_rep2,operations_research,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,214,1676,0.0,3,0.455621791676049,10.0,6.0
20260612_fresh_rep2,operations_research,automation,1,GPT-4.1,automation_GPT-4.1,365,2999,0.3511904761904761,3,0.358502350745672,8.0,10.0
20260612_fresh_rep2,operations_research,automation,2,GPT-5-Mini,automation_GPT-5-Mini,411,3263,0.7380952380952381,3,0.6456404084868508,2.0,2.0
20260612_fresh_rep2,operations_research,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,328,2632,0.48809523809523814,3,0.5852178499727634,7.0,4.0
20260612_fresh_rep2,operations_research,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,341,2859,0.2976190476190476,3,0.36208470199549153,9.0,9.0
20260612_fresh_rep2,operations_research,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,392,3153,0.5158730158730159,3,0.4632049786045612,6.0,5.0
20260612_fresh_rep2,operations_research,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,561,4414,0.7797619047619048,3,0.4256683173168302,1.0,8.0
20260612_fresh_rep2,operations_research,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,352,2985,0.5694444444444444,3,0.6072326257176319,5.0,3.0
20260612_fresh_rep2,operations_research,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,381,3123,0.6805555555555555,3,0.6518107965071788,3.0,1.0
20260612_fresh_rep2,operations_research,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,432,3411,0.5793650793650794,3,0.4450161789769552,4.0,7.0
20260612_fresh_rep2,tax_prep,augmentation,0,plain,plain,393,2489,0.7455357142857143,4,0.756333829827261,1.0,1.0
20260612_fresh_rep2,tax_prep,augmentation,1,GPT-4.1,scaffold_GPT-4.1,471,3252,0.6011904761904762,3,0.5199646474579598,4.0,6.0
20260612_fresh_rep2,tax_prep,augmentation,2,GPT-OSS-120B,scaffold_GPT-OSS-120B,384,2546,0.16666666666666666,3,0.18923731634989727,10.0,10.0
20260612_fresh_rep2,tax_prep,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,370,2613,0.5833333333333334,3,0.6247752680958845,5.0,2.0
20260612_fresh_rep2,tax_prep,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,533,3804,0.6904761904761904,3,0.5463736159417456,2.0,5.0
20260612_fresh_rep2,tax_prep,augmentation,5,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,415,2785,0.21428571428571427,3,0.1974023010860979,9.0,9.0
20260612_fresh_rep2,tax_prep,augmentation,6,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,382,2809,0.4166666666666667,3,0.44189079342693965,7.0,7.0
20260612_fresh_rep2,tax_prep,augmentation,7,GPT-O3-Mini,scaffold_GPT-O3-Mini,437,3173,0.6547619047619048,3,0.6116238259316402,3.0,4.0
20260612_fresh_rep2,tax_prep,augmentation,8,GPT-5-Mini,scaffold_GPT-5-Mini,353,2479,0.3452380952380952,3,0.4105766298540245,8.0,8.0
20260612_fresh_rep2,tax_prep,augmentation,9,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,317,2276,0.5,3,0.6199765339333044,6.0,3.0
20260612_fresh_rep2,tax_prep,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,348,2282,0.047619047619047596,3,0.2467338808115323,10.0,10.0
20260612_fresh_rep2,tax_prep,automation,1,GPT-5-Mini,automation_GPT-5-Mini,2142,13575,0.5773809523809524,3,0.5089803752957514,5.0,5.0
20260612_fresh_rep2,tax_prep,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,960,6242,0.6071428571428571,3,0.6569555213997853,4.0,3.0
20260612_fresh_rep2,tax_prep,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1712,10911,0.3452380952380952,3,0.309849371136885,8.0,8.0
20260612_fresh_rep2,tax_prep,automation,4,GPT-4.1,automation_GPT-4.1,1042,8388,0.5595238095238094,3,0.5972670325176979,6.0,4.0
20260612_fresh_rep2,tax_prep,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4453,32550,0.611111111111111,3,0.4348730580930369,3.0,7.0
20260612_fresh_rep2,tax_prep,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,1278,8749,0.8055555555555555,3,0.8132324487144722,1.0,1.0
20260612_fresh_rep2,tax_prep,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1032,6733,0.6388888888888888,3,0.6780521646581806,2.0,2.0
20260612_fresh_rep2,tax_prep,automation,8,GPT-OSS-120B,automation_GPT-OSS-120B,1964,13104,0.33928571428571425,3,0.28366687956262865,9.0,9.0
20260612_fresh_rep2,tax_prep,automation,9,DeepSeek-V3.1,automation_DeepSeek-V3.1,1327,9065,0.4682539682539682,3,0.47038926781003004,7.0,6.0
20260612_fresh_rep2,travel_planning,augmentation,0,plain,plain,314,2028,0.5892857142857143,4,0.5919099067597955,4.0,4.0
20260612_fresh_rep2,travel_planning,augmentation,1,GPT-4.1,scaffold_GPT-4.1,346,2311,0.5238095238095238,3,0.5347479740027832,7.0,6.0
20260612_fresh_rep2,travel_planning,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,284,2011,0.3452380952380952,3,0.3392617579644488,9.0,9.0
20260612_fresh_rep2,travel_planning,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,317,2153,0.42857142857142855,3,0.432010163433708,8.0,8.0
20260612_fresh_rep2,travel_planning,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,267,1724,0.5535714285714285,3,0.5423099871837347,5.0,5.0
20260612_fresh_rep2,travel_planning,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,319,2262,0.08333333333333333,3,0.0873108384780113,10.0,10.0
20260612_fresh_rep2,travel_planning,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,318,2099,0.6666666666666666,3,0.6703752089046005,1.0,1.0
20260612_fresh_rep2,travel_planning,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,267,1798,0.5416666666666666,3,0.5304052252789728,6.0,7.0
20260612_fresh_rep2,travel_planning,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,286,1974,0.625,3,0.6196245992910385,2.0,3.0
20260612_fresh_rep2,travel_planning,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,339,2298,0.6130952380952381,3,0.6222824339410036,3.0,2.0
20260612_fresh_rep2,travel_planning,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,285,1850,0.041666666666666664,3,0.30855734762437503,10.0,9.0
20260612_fresh_rep2,travel_planning,automation,1,GPT-4.1,automation_GPT-4.1,551,4591,0.3928571428571428,3,0.4827504442568965,7.0,6.0
20260612_fresh_rep2,travel_planning,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,218,1517,0.22023809523809523,3,0.5589768590539004,9.0,4.0
20260612_fresh_rep2,travel_planning,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1090,7482,0.2976190476190476,3,0.20412323112030478,8.0,10.0
20260612_fresh_rep2,travel_planning,automation,4,GPT-OSS-120B,automation_GPT-OSS-120B,1295,9271,0.9047619047619048,3,0.7649174965089869,1.0,1.0
20260612_fresh_rep2,travel_planning,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1966,13685,0.5694444444444444,3,0.3172931773400868,4.0,8.0
20260612_fresh_rep2,travel_planning,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,661,4681,0.6805555555555555,3,0.7215351347590067,3.0,2.0
20260612_fresh_rep2,travel_planning,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1038,7094,0.5634920634920635,3,0.483141652100742,5.0,5.0
20260612_fresh_rep2,travel_planning,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,1043,7151,0.5376984126984127,3,0.4560557544028787,6.0,7.0
20260612_fresh_rep2,travel_planning,automation,9,GPT-5-Mini,automation_GPT-5-Mini,1072,7160,0.7916666666666666,3,0.7026489028328204,2.0,3.0
20260612_fresh_rep2,tutoring,augmentation,0,plain,plain,272,1638,0.5133928571428571,4,0.5099472713024997,5.0,6.0
20260612_fresh_rep2,tutoring,augmentation,1,GPT-4.1,scaffold_GPT-4.1,240,1519,0.4702380952380952,3,0.5615575742528686,6.0,4.0
20260612_fresh_rep2,tutoring,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,304,1959,0.8333333333333334,3,0.7456385421175191,1.0,1.0
20260612_fresh_rep2,tutoring,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,229,1477,0.16666666666666666,3,0.2934961006302421,10.0,10.0
20260612_fresh_rep2,tutoring,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,280,1697,0.38690476190476186,3,0.3615053723487576,9.0,8.0
20260612_fresh_rep2,tutoring,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,327,1921,0.5773809523809524,3,0.43442567232415835,3.0,7.0
20260612_fresh_rep2,tutoring,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,250,1575,0.4583333333333333,3,0.5187502794800226,7.0,5.0
20260612_fresh_rep2,tutoring,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,227,1471,0.5416666666666666,3,0.6751345499328156,4.0,2.0
20260612_fresh_rep2,tutoring,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,294,1779,0.3928571428571428,3,0.3305012851341303,8.0,9.0
20260612_fresh_rep2,tutoring,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,305,1967,0.6547619047619048,3,0.5645790667627022,2.0,3.0
20260612_fresh_rep2,tutoring,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,231,1420,0.0,3,0.4484717075670117,10.0,5.0
20260612_fresh_rep2,tutoring,automation,1,GPT-4.1,automation_GPT-4.1,526,3018,0.30357142857142855,3,0.44009411088289657,9.0,7.0
20260612_fresh_rep2,tutoring,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1108,6154,0.8333333333333334,3,0.6869740124603493,1.5,1.0
20260612_fresh_rep2,tutoring,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,519,3200,0.4761904761904761,3,0.6177972383607988,6.0,2.0
20260612_fresh_rep2,tutoring,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,634,3494,0.38095238095238093,3,0.44659445922212226,8.0,6.0
20260612_fresh_rep2,tutoring,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,812,5118,0.3988095238095238,3,0.3704991706646719,7.0,10.0
20260612_fresh_rep2,tutoring,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2196,18010,0.8333333333333334,3,0.4270488964177871,1.5,8.0
20260612_fresh_rep2,tutoring,automation,7,GPT-OSS-120B,automation_GPT-OSS-120B,1152,7195,0.5773809523809524,3,0.4162281840258547,4.0,9.0
20260612_fresh_rep2,tutoring,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,703,4305,0.5694444444444444,3,0.595866494128231,5.0,3.0
20260612_fresh_rep2,tutoring,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,922,5346,0.626984126984127,3,0.5504257262702739,3.0,4.0
20260629_public_rep4,counselling,augmentation,0,plain,plain,268,1687,0.4776785714285714,4,0.5274972276466818,5.0,5.0
20260629_public_rep4,counselling,augmentation,1,GPT-4.1,scaffold_GPT-4.1,265,1756,0.3511904761904761,3,0.41771800121544006,8.0,8.0
20260629_public_rep4,counselling,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,319,2018,0.7380952380952381,3,0.5292601285832357,2.0,4.0
20260629_public_rep4,counselling,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,336,2182,0.6488095238095238,3,0.3628564551157355,3.0,9.0
20260629_public_rep4,counselling,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,283,1860,0.38095238095238093,3,0.34992705505982147,7.0,10.0
20260629_public_rep4,counselling,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,327,2125,1.0,3,0.7543763912544421,1.0,1.0
20260629_public_rep4,counselling,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,253,1703,0.4166666666666667,3,0.5519691028845255,6.0,3.0
20260629_public_rep4,counselling,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,245,1546,0.2916666666666667,3,0.47464864443674054,9.0,7.0
20260629_public_rep4,counselling,augmentation,8,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,202,1375,0.08333333333333333,3,0.5525552088277564,10.0,2.0
20260629_public_rep4,counselling,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,303,2014,0.6190476190476191,3,0.48663226116605407,4.0,6.0
20260629_public_rep4,counselling,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,266,1601,0.0,3,0.3552183874552317,10.0,7.0
20260629_public_rep4,counselling,automation,1,GPT-4.1,automation_GPT-4.1,527,2976,0.3928571428571428,3,0.4799299308451319,7.0,5.0
20260629_public_rep4,counselling,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1018,6124,0.7916666666666666,3,0.6201764514644031,1.0,4.0
20260629_public_rep4,counselling,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,581,3334,0.42658730158730157,3,0.4753664113162596,6.0,6.0
20260629_public_rep4,counselling,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,562,3350,0.7797619047619048,3,0.8415937434084767,3.0,1.0
20260629_public_rep4,counselling,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,452,2767,0.17857142857142858,3,0.3258937786653273,9.0,8.0
20260629_public_rep4,counselling,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2013,12683,0.7222222222222222,3,0.282801359433669,4.0,10.0
20260629_public_rep4,counselling,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,594,3592,0.6388888888888888,3,0.6789804371949653,5.0,2.0
20260629_public_rep4,counselling,automation,8,GPT-OSS-120B,automation_GPT-OSS-120B,946,5696,0.7857142857142857,3,0.6430415898955252,2.0,3.0
20260629_public_rep4,counselling,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,636,3728,0.28373015873015867,3,0.2969979103209966,8.0,9.0
20260629_public_rep4,market_trends,augmentation,0,plain,plain,165,1140,0.46875,4,0.6766244901706341,6.0,2.0
20260629_public_rep4,market_trends,augmentation,1,GPT-4.1,scaffold_GPT-4.1,366,2519,0.3511904761904761,3,0.2937212742587682,9.0,9.0
20260629_public_rep4,market_trends,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,369,2527,0.9583333333333334,3,0.898141323937933,1.0,1.0
20260629_public_rep4,market_trends,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,395,2854,0.49404761904761907,3,0.4111427293745532,5.0,8.0
20260629_public_rep4,market_trends,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,382,2633,0.6964285714285715,3,0.6246873515482219,2.0,3.0
20260629_public_rep4,market_trends,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,275,1927,0.13095238095238093,3,0.1687882854005075,10.0,10.0
20260629_public_rep4,market_trends,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,321,2312,0.5238095238095238,3,0.5100897843271954,4.0,5.0
20260629_public_rep4,market_trends,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,358,2568,0.625,3,0.5749018880374878,3.0,4.0
20260629_public_rep4,market_trends,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,272,1790,0.375,3,0.41649112847619973,8.0,7.0
20260629_public_rep4,market_trends,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,266,1861,0.38690476190476186,3,0.4358284111351626,7.0,6.0
20260629_public_rep4,market_trends,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,127,912,0.0,3,0.4117311993104862,10.0,6.0
20260629_public_rep4,market_trends,automation,1,GPT-4.1,automation_GPT-4.1,385,2810,0.48214285714285715,3,0.48391490809795407,6.0,5.0
20260629_public_rep4,market_trends,automation,2,GPT-5-Mini,automation_GPT-5-Mini,412,2997,0.6964285714285715,3,0.6730898675195477,4.0,3.0
20260629_public_rep4,market_trends,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,580,4020,0.736111111111111,3,0.5860108075559322,3.0,4.0
20260629_public_rep4,market_trends,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,384,2822,0.7857142857142857,3,0.78844977352954,1.0,1.0
20260629_public_rep4,market_trends,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,321,2318,0.17857142857142858,3,0.2476738868141395,9.0,10.0
20260629_public_rep4,market_trends,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,670,4853,0.4761904761904761,3,0.27260106918160903,7.0,9.0
20260629_public_rep4,market_trends,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,613,4550,0.5277777777777778,3,0.3571595292827482,5.0,8.0
20260629_public_rep4,market_trends,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,372,2711,0.7638888888888888,3,0.7783848748699667,2.0,2.0
20260629_public_rep4,market_trends,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,340,2390,0.3531746031746031,3,0.400984083838069,8.0,7.0
20260629_public_rep4,meal_plan,augmentation,0,plain,plain,348,2366,0.34375,4,0.29367134420303853,9.0,10.0
20260629_public_rep4,meal_plan,augmentation,1,GPT-4.1,scaffold_GPT-4.1,372,2701,0.42857142857142855,3,0.4707085853707857,6.0,6.0
20260629_public_rep4,meal_plan,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,309,2224,0.6904761904761904,3,0.4760896909855806,3.0,5.0
20260629_public_rep4,meal_plan,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,411,2983,0.36309523809523814,3,0.5431195992159099,8.0,4.0
20260629_public_rep4,meal_plan,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,346,2435,0.8273809523809524,3,0.7693334903230556,1.0,1.0
20260629_public_rep4,meal_plan,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,441,3026,0.1726190476190476,3,0.45010049909119887,10.0,7.0
20260629_public_rep4,meal_plan,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,351,2470,0.75,3,0.711789335113177,2.0,2.0
20260629_public_rep4,meal_plan,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,343,2432,0.4166666666666667,3,0.3465794606019407,7.0,9.0
20260629_public_rep4,meal_plan,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,357,2598,0.625,3,0.6102248531072629,4.0,3.0
20260629_public_rep4,meal_plan,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,347,2491,0.4345238095238095,3,0.3804664753214006,5.0,8.0
20260629_public_rep4,meal_plan,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,362,2459,0.0,3,0.25270626130612894,10.0,9.0
20260629_public_rep4,meal_plan,automation,1,GPT-4.1,automation_GPT-4.1,701,5498,0.38690476190476186,3,0.47326529990882704,8.0,7.0
20260629_public_rep4,meal_plan,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1416,9117,0.7857142857142857,3,0.6949257640360527,1.0,1.0
20260629_public_rep4,meal_plan,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,694,5560,0.5297619047619048,3,0.6186500638759609,7.0,4.0
20260629_public_rep4,meal_plan,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,1445,9678,0.5595238095238094,3,0.4636255548295414,4.0,8.0
20260629_public_rep4,meal_plan,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,1527,9907,0.25595238095238093,3,0.14614212256048875,9.0,10.0
20260629_public_rep4,meal_plan,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3096,20418,0.7638888888888888,3,0.4758928588498369,2.0,6.0
20260629_public_rep4,meal_plan,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,639,4645,0.5555555555555555,3,0.6652375222888138,5.0,2.0
20260629_public_rep4,meal_plan,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,869,6125,0.5515873015873015,3,0.58383191528553,6.0,5.0
20260629_public_rep4,meal_plan,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,932,6001,0.611111111111111,3,0.6257226370588185,3.0,3.0
20260629_public_rep4,operations_research,augmentation,0,plain,plain,191,1514,0.5133928571428571,4,0.5555451141420411,5.0,4.0
20260629_public_rep4,operations_research,augmentation,1,GPT-4.1,scaffold_GPT-4.1,172,1430,0.38690476190476186,3,0.524478124745175,8.0,6.0
20260629_public_rep4,operations_research,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,250,2071,0.9107142857142857,3,0.7074934096307703,1.0,1.0
20260629_public_rep4,operations_research,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,219,1816,0.5297619047619048,3,0.44725570001883175,4.0,8.0
20260629_public_rep4,operations_research,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,148,1221,0.20833333333333334,3,0.4826646230323659,9.0,7.0
20260629_public_rep4,operations_research,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,224,1823,0.13095238095238093,3,0.027867414021953363,10.0,10.0
20260629_public_rep4,operations_research,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,260,2132,0.875,3,0.6360044034067563,2.0,3.0
20260629_public_rep4,operations_research,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,175,1474,0.4166666666666667,3,0.5384966667373823,7.0,5.0
20260629_public_rep4,operations_research,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,180,1490,0.5416666666666666,3,0.637844670637284,3.0,2.0
20260629_public_rep4,operations_research,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,210,1752,0.48214285714285715,3,0.43788558791315785,6.0,9.0
20260629_public_rep4,operations_research,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,246,1994,0.0,3,0.3610999197003242,10.0,9.0
20260629_public_rep4,operations_research,automation,1,GPT-4.1,automation_GPT-4.1,357,3009,0.44047619047619047,3,0.44022020219591673,7.0,7.0
20260629_public_rep4,operations_research,automation,2,GPT-5-Mini,automation_GPT-5-Mini,368,3052,0.6011904761904762,3,0.571469018067244,6.0,5.0
20260629_public_rep4,operations_research,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,357,2954,0.611111111111111,3,0.6108551228308373,5.0,3.0
20260629_public_rep4,operations_research,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,341,3041,0.6309523809523809,3,0.6752127421186107,4.0,1.0
20260629_public_rep4,operations_research,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,337,2919,0.31547619047619047,3,0.37119110181266435,9.0,8.0
20260629_public_rep4,operations_research,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,508,3967,0.6428571428571428,3,0.2999676952782333,3.0,10.0
20260629_public_rep4,operations_research,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,342,2854,0.40277777777777773,3,0.4441954346343087,8.0,6.0
20260629_public_rep4,operations_research,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,384,3136,0.6805555555555555,3,0.6095069159561471,1.0,4.0
20260629_public_rep4,operations_research,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,379,3042,0.6746031746031745,3,0.6162818474057096,2.0,2.0
20260629_public_rep4,tax_prep,augmentation,0,plain,plain,423,2785,0.75,4,0.47875094061808143,3.0,6.0
20260629_public_rep4,tax_prep,augmentation,1,GPT-4.1,scaffold_GPT-4.1,285,2100,0.33928571428571425,3,0.5321105798606267,7.5,3.0
20260629_public_rep4,tax_prep,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,316,2300,0.7738095238095237,3,0.8453420873102417,2.0,1.0
20260629_public_rep4,tax_prep,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,322,2340,0.1726190476190476,3,0.2220517363584925,10.0,10.0
20260629_public_rep4,tax_prep,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,366,2800,0.7797619047619048,3,0.6786728966368757,1.0,2.0
20260629_public_rep4,tax_prep,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,332,2383,0.48214285714285715,3,0.4956390592020536,5.0,4.0
20260629_public_rep4,tax_prep,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,359,2580,0.5714285714285715,3,0.4930373161690119,4.0,5.0
20260629_public_rep4,tax_prep,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,331,2307,0.3333333333333333,3,0.35037427627617196,9.0,9.0
20260629_public_rep4,tax_prep,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,340,2390,0.375,3,0.36051564871282116,6.0,8.0
20260629_public_rep4,tax_prep,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,303,2227,0.33928571428571425,3,0.460172125522264,7.5,7.0
20260629_public_rep4,tax_prep,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,378,2441,0.0,3,0.26738241183653555,10.0,9.0
20260629_public_rep4,tax_prep,automation,1,GPT-4.1,automation_GPT-4.1,1049,8064,0.44047619047619047,3,0.4838581784696039,8.0,5.0
20260629_public_rep4,tax_prep,automation,2,GPT-5-Mini,automation_GPT-5-Mini,3012,19102,0.8214285714285715,3,0.6330862889539025,1.0,4.0
20260629_public_rep4,tax_prep,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,771,4964,0.5595238095238094,3,0.6705143802897532,5.0,3.0
20260629_public_rep4,tax_prep,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,1673,10687,0.5119047619047619,3,0.45275619889113883,6.0,6.0
20260629_public_rep4,tax_prep,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,651,4339,0.20039682539682535,3,0.34852408494268383,9.0,8.0
20260629_public_rep4,tax_prep,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,2867,18916,0.5714285714285715,3,0.39392819310136706,4.0,7.0
20260629_public_rep4,tax_prep,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3400,24870,0.47420634920634913,3,0.2592363410897303,7.0,10.0
20260629_public_rep4,tax_prep,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,1061,7298,0.7222222222222222,3,0.7631062085695025,2.5,1.0
