run_id,task,mode,item_id,model,condition,word_count,character_count,mean_win_rate,n_eligible_judges
20260612_fresh_rep1,operations_research,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,237,2012,0.6964285714285715,3
20260612_fresh_rep1,operations_research,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,223,1733,0.0,3
20260612_fresh_rep1,operations_research,automation,1,GPT-4.1,automation_GPT-4.1,403,3383,0.4761904761904761,3
20260612_fresh_rep1,operations_research,automation,2,GPT-5-Mini,automation_GPT-5-Mini,414,3303,0.4761904761904761,3
20260612_fresh_rep1,operations_research,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,353,2781,0.5634920634920634,3
20260612_fresh_rep1,operations_research,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,344,3005,0.6845238095238094,3
20260612_fresh_rep1,operations_research,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,362,3020,0.1726190476190476,3
20260612_fresh_rep1,operations_research,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,495,3927,0.7380952380952381,3
20260612_fresh_rep1,operations_research,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,344,2819,0.4861111111111111,3
20260612_fresh_rep1,operations_research,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,372,3089,0.6805555555555555,3
20260612_fresh_rep1,operations_research,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,399,3203,0.7222222222222222,3
20260612_fresh_rep1,tax_prep,augmentation,0,plain,plain,389,2546,0.75,4
20260612_fresh_rep1,tax_prep,augmentation,1,GPT-4.1,scaffold_GPT-4.1,394,2549,0.21428571428571427,3
20260612_fresh_rep1,tax_prep,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,428,2877,0.7678571428571428,3
20260612_fresh_rep1,tax_prep,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,397,2619,0.44047619047619047,3
20260612_fresh_rep1,tax_prep,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,358,2677,0.2916666666666667,3
20260612_fresh_rep1,tax_prep,augmentation,5,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,373,2716,0.25,3
20260612_fresh_rep1,tax_prep,augmentation,6,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,427,2965,0.6071428571428571,3
20260612_fresh_rep1,tax_prep,augmentation,7,GPT-O4-Mini,scaffold_GPT-O4-Mini,386,2617,0.6071428571428571,3
20260612_fresh_rep1,tax_prep,augmentation,8,GPT-OSS-120B,scaffold_GPT-OSS-120B,485,3398,0.48809523809523814,3
20260612_fresh_rep1,tax_prep,augmentation,9,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,400,2730,0.5,3
20260612_fresh_rep1,tax_prep,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,404,2576,0.0,3
20260612_fresh_rep1,tax_prep,automation,1,GPT-4.1,automation_GPT-4.1,1259,9385,0.3095238095238095,3
20260612_fresh_rep1,tax_prep,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,869,5825,0.5595238095238094,3
20260612_fresh_rep1,tax_prep,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1522,10000,0.3928571428571428,3
20260612_fresh_rep1,tax_prep,automation,4,GPT-OSS-120B,automation_GPT-OSS-120B,2036,13452,0.5892857142857143,3
20260612_fresh_rep1,tax_prep,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4133,31467,0.6527777777777778,3
20260612_fresh_rep1,tax_prep,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,1213,8202,0.7638888888888888,3
20260612_fresh_rep1,tax_prep,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,801,5370,0.48015873015873006,3
20260612_fresh_rep1,tax_prep,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,1338,9113,0.6329365079365079,3
20260612_fresh_rep1,tax_prep,automation,9,GPT-5-Mini,automation_GPT-5-Mini,1936,12172,0.6190476190476191,3
20260612_fresh_rep1,travel_planning,augmentation,0,plain,plain,248,1727,0.71875,4
20260612_fresh_rep1,travel_planning,augmentation,1,GPT-4.1,scaffold_GPT-4.1,293,2016,0.4345238095238095,3
20260612_fresh_rep1,travel_planning,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,336,2368,0.5119047619047619,3
20260612_fresh_rep1,travel_planning,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,408,2661,0.6547619047619048,3
20260612_fresh_rep1,travel_planning,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,293,2039,0.33928571428571425,3
20260612_fresh_rep1,travel_planning,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,291,2079,0.36309523809523814,3
20260612_fresh_rep1,travel_planning,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,271,1851,0.3333333333333333,3
20260612_fresh_rep1,travel_planning,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,311,2162,0.5416666666666666,3
20260612_fresh_rep1,travel_planning,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,341,2201,0.4583333333333333,3
20260612_fresh_rep1,travel_planning,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,267,1870,0.5714285714285715,3
20260612_fresh_rep1,travel_planning,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,278,1782,0.0,3
20260612_fresh_rep1,travel_planning,automation,1,GPT-4.1,automation_GPT-4.1,690,5640,0.3511904761904761,3
20260612_fresh_rep1,travel_planning,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,597,4469,0.7857142857142857,3
20260612_fresh_rep1,travel_planning,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,971,6753,0.25595238095238093,3
20260612_fresh_rep1,travel_planning,automation,4,GPT-OSS-120B,automation_GPT-OSS-120B,1457,10230,0.4702380952380952,3
20260612_fresh_rep1,travel_planning,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2111,15098,0.611111111111111,3
20260612_fresh_rep1,travel_planning,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,599,4394,0.6805555555555555,3
20260612_fresh_rep1,travel_planning,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,985,6678,0.5158730158730158,3
20260612_fresh_rep1,travel_planning,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,1063,7433,0.621031746031746,3
20260612_fresh_rep1,travel_planning,automation,9,GPT-5-Mini,automation_GPT-5-Mini,1269,8566,0.7083333333333334,3
20260612_fresh_rep1,tutoring,augmentation,0,plain,plain,266,1661,0.7142857142857143,4
20260612_fresh_rep1,tutoring,augmentation,1,GPT-4.1,scaffold_GPT-4.1,213,1391,0.25595238095238093,3
20260612_fresh_rep1,tutoring,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,320,2106,0.9583333333333334,3
20260612_fresh_rep1,tutoring,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,281,1729,0.3511904761904761,3
20260612_fresh_rep1,tutoring,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,284,1822,0.6547619047619048,3
20260612_fresh_rep1,tutoring,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,309,1868,0.22023809523809523,3
20260612_fresh_rep1,tutoring,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,198,1344,0.25,3
20260612_fresh_rep1,tutoring,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,277,1744,0.5416666666666666,3
20260612_fresh_rep1,tutoring,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,238,1524,0.5,3
20260612_fresh_rep1,tutoring,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,295,1761,0.48214285714285715,3
20260612_fresh_rep1,tutoring,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,235,1419,0.0,3
20260612_fresh_rep1,tutoring,automation,1,GPT-4.1,automation_GPT-4.1,509,3126,0.3511904761904761,3
20260612_fresh_rep1,tutoring,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,504,3023,0.6011904761904762,3
20260612_fresh_rep1,tutoring,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,756,4596,0.2976190476190476,3
20260612_fresh_rep1,tutoring,automation,4,GPT-OSS-120B,automation_GPT-OSS-120B,1241,7667,0.9166666666666666,3
20260612_fresh_rep1,tutoring,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2293,17649,0.4861111111111111,3
20260612_fresh_rep1,tutoring,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,719,4288,0.7222222222222222,3
20260612_fresh_rep1,tutoring,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,786,4654,0.42658730158730157,3
20260612_fresh_rep1,tutoring,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,846,5011,0.6686507936507936,3
20260612_fresh_rep1,tutoring,automation,9,GPT-5-Mini,automation_GPT-5-Mini,1041,5703,0.5297619047619048,3
20260612_fresh_rep2,counselling,augmentation,0,plain,plain,305,1909,0.5803571428571428,4
20260612_fresh_rep2,counselling,augmentation,1,GPT-4.1,scaffold_GPT-4.1,400,2653,0.9166666666666666,3
20260612_fresh_rep2,counselling,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,329,2063,0.5654761904761905,3
20260612_fresh_rep2,counselling,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,273,1831,0.5238095238095238,3
20260612_fresh_rep2,counselling,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,270,1779,0.25,3
20260612_fresh_rep2,counselling,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,248,1628,0.13095238095238093,3
20260612_fresh_rep2,counselling,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,250,1637,0.4166666666666667,3
20260612_fresh_rep2,counselling,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,344,2303,0.5833333333333334,3
20260612_fresh_rep2,counselling,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,272,1739,0.3452380952380952,3
20260612_fresh_rep2,counselling,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,415,2712,0.6607142857142857,3
20260612_fresh_rep2,counselling,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,282,1748,0.0,3
20260612_fresh_rep2,counselling,automation,1,GPT-4.1,automation_GPT-4.1,537,3185,0.3452380952380952,3
20260612_fresh_rep2,counselling,automation,2,GPT-5-Mini,automation_GPT-5-Mini,903,5637,0.75,3
20260612_fresh_rep2,counselling,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,436,2576,0.6071428571428571,3
20260612_fresh_rep2,counselling,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,437,2707,0.21428571428571427,3
20260612_fresh_rep2,counselling,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,721,4127,0.46230158730158727,3
20260612_fresh_rep2,counselling,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,897,5590,0.8273809523809524,3
20260612_fresh_rep2,counselling,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1858,11663,0.4861111111111111,3
20260612_fresh_rep2,counselling,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,629,3852,0.6805555555555555,3
20260612_fresh_rep2,counselling,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,804,4814,0.626984126984127,3
20260612_fresh_rep2,market_trends,augmentation,0,plain,plain,185,1200,0.2544642857142857,4
20260612_fresh_rep2,market_trends,augmentation,1,GPT-4.1,scaffold_GPT-4.1,285,2050,0.7023809523809524,3
20260612_fresh_rep2,market_trends,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,349,2570,0.7857142857142857,3
20260612_fresh_rep2,market_trends,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,380,2671,0.7857142857142857,3
20260612_fresh_rep2,market_trends,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,363,2587,0.7261904761904762,3
20260612_fresh_rep2,market_trends,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,266,2071,0.125,3
20260612_fresh_rep2,market_trends,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,288,2122,0.5,3
20260612_fresh_rep2,market_trends,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,309,2230,0.5416666666666666,3
20260612_fresh_rep2,market_trends,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,340,2380,0.3928571428571428,3
20260612_fresh_rep2,market_trends,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,349,2447,0.26785714285714285,3
20260612_fresh_rep2,market_trends,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,143,1004,0.0,3
20260612_fresh_rep2,market_trends,automation,1,GPT-4.1,automation_GPT-4.1,335,2362,0.3095238095238095,3
20260612_fresh_rep2,market_trends,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,257,1816,0.75,3
20260612_fresh_rep2,market_trends,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,337,2398,0.13095238095238093,3
20260612_fresh_rep2,market_trends,automation,4,DeepSeek-V3.1,automation_DeepSeek-V3.1,629,4548,0.8412698412698413,3
20260612_fresh_rep2,market_trends,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,488,3513,0.38690476190476186,3
20260612_fresh_rep2,market_trends,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,896,6594,0.6527777777777778,3
20260612_fresh_rep2,market_trends,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,443,3268,0.6527777777777778,3
20260612_fresh_rep2,market_trends,automation,8,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,673,4699,0.6686507936507936,3
20260612_fresh_rep2,market_trends,automation,9,GPT-5-Mini,automation_GPT-5-Mini,373,2807,0.6071428571428571,3
20260612_fresh_rep2,meal_plan,augmentation,0,plain,plain,376,2621,0.5133928571428571,4
20260612_fresh_rep2,meal_plan,augmentation,1,GPT-4.1,scaffold_GPT-4.1,323,2306,0.3928571428571428,3
20260612_fresh_rep2,meal_plan,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,421,2965,0.5238095238095238,3
20260612_fresh_rep2,meal_plan,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,341,2479,0.38095238095238093,3
20260612_fresh_rep2,meal_plan,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,393,2763,0.44047619047619047,3
20260612_fresh_rep2,meal_plan,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,349,2531,0.875,3
20260612_fresh_rep2,meal_plan,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,376,2657,0.4583333333333333,3
20260612_fresh_rep2,meal_plan,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,394,2804,0.625,3
20260612_fresh_rep2,meal_plan,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,307,2188,0.3511904761904761,3
20260612_fresh_rep2,meal_plan,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,307,2248,0.4345238095238095,3
20260612_fresh_rep2,meal_plan,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,318,2200,0.0,3
20260612_fresh_rep2,meal_plan,automation,1,GPT-5-Mini,automation_GPT-5-Mini,1269,8034,0.7440476190476191,3
20260612_fresh_rep2,meal_plan,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,732,5279,0.6130952380952381,3
20260612_fresh_rep2,meal_plan,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1252,8581,0.21428571428571427,3
20260612_fresh_rep2,meal_plan,automation,4,GPT-4.1,automation_GPT-4.1,619,4693,0.5654761904761905,3
20260612_fresh_rep2,meal_plan,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,953,6579,0.2896825396825397,3
20260612_fresh_rep2,meal_plan,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,1273,8596,0.5595238095238094,3
20260612_fresh_rep2,meal_plan,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2645,17226,0.6527777777777778,3
20260612_fresh_rep2,meal_plan,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,629,4442,0.6388888888888888,3
20260612_fresh_rep2,meal_plan,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,916,6214,0.7222222222222222,3
20260612_fresh_rep2,operations_research,augmentation,0,plain,plain,241,1892,0.8125,4
20260612_fresh_rep2,operations_research,augmentation,1,GPT-4.1,scaffold_GPT-4.1,199,1632,0.5238095238095238,3
20260612_fresh_rep2,operations_research,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,182,1445,0.30357142857142855,3
20260612_fresh_rep2,operations_research,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,226,1853,0.3511904761904761,3
20260612_fresh_rep2,operations_research,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,202,1662,0.5952380952380952,3
20260612_fresh_rep2,operations_research,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,190,1604,0.7023809523809524,3
20260612_fresh_rep2,operations_research,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,203,1638,0.5,3
20260612_fresh_rep2,operations_research,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,188,1517,0.5,3
20260612_fresh_rep2,operations_research,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,201,1661,0.4345238095238095,3
20260612_fresh_rep2,operations_research,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,174,1408,0.1726190476190476,3
20260612_fresh_rep2,operations_research,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,214,1676,0.0,3
20260612_fresh_rep2,operations_research,automation,1,GPT-4.1,automation_GPT-4.1,365,2999,0.3511904761904761,3
20260612_fresh_rep2,operations_research,automation,2,GPT-5-Mini,automation_GPT-5-Mini,411,3263,0.7380952380952381,3
20260612_fresh_rep2,operations_research,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,328,2632,0.48809523809523814,3
20260612_fresh_rep2,operations_research,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,341,2859,0.2976190476190476,3
20260612_fresh_rep2,operations_research,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,392,3153,0.5158730158730159,3
20260612_fresh_rep2,operations_research,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,561,4414,0.7797619047619048,3
20260612_fresh_rep2,operations_research,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,352,2985,0.5694444444444444,3
20260612_fresh_rep2,operations_research,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,381,3123,0.6805555555555555,3
20260612_fresh_rep2,operations_research,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,432,3411,0.5793650793650794,3
20260612_fresh_rep2,tax_prep,augmentation,0,plain,plain,393,2489,0.7455357142857143,4
20260612_fresh_rep2,tax_prep,augmentation,1,GPT-4.1,scaffold_GPT-4.1,471,3252,0.6011904761904762,3
20260612_fresh_rep2,tax_prep,augmentation,2,GPT-OSS-120B,scaffold_GPT-OSS-120B,384,2546,0.16666666666666666,3
20260612_fresh_rep2,tax_prep,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,370,2613,0.5833333333333334,3
20260612_fresh_rep2,tax_prep,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,533,3804,0.6904761904761904,3
20260612_fresh_rep2,tax_prep,augmentation,5,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,415,2785,0.21428571428571427,3
20260612_fresh_rep2,tax_prep,augmentation,6,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,382,2809,0.4166666666666667,3
20260612_fresh_rep2,tax_prep,augmentation,7,GPT-O3-Mini,scaffold_GPT-O3-Mini,437,3173,0.6547619047619048,3
20260612_fresh_rep2,tax_prep,augmentation,8,GPT-5-Mini,scaffold_GPT-5-Mini,353,2479,0.3452380952380952,3
20260612_fresh_rep2,tax_prep,augmentation,9,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,317,2276,0.5,3
20260612_fresh_rep2,tax_prep,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,348,2282,0.047619047619047596,3
20260612_fresh_rep2,tax_prep,automation,1,GPT-5-Mini,automation_GPT-5-Mini,2142,13575,0.5773809523809524,3
20260612_fresh_rep2,tax_prep,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,960,6242,0.6071428571428571,3
20260612_fresh_rep2,tax_prep,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1712,10911,0.3452380952380952,3
20260612_fresh_rep2,tax_prep,automation,4,GPT-4.1,automation_GPT-4.1,1042,8388,0.5595238095238094,3
20260612_fresh_rep2,tax_prep,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4453,32550,0.611111111111111,3
20260612_fresh_rep2,tax_prep,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,1278,8749,0.8055555555555555,3
20260612_fresh_rep2,tax_prep,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1032,6733,0.6388888888888888,3
20260612_fresh_rep2,tax_prep,automation,8,GPT-OSS-120B,automation_GPT-OSS-120B,1964,13104,0.33928571428571425,3
20260612_fresh_rep2,tax_prep,automation,9,DeepSeek-V3.1,automation_DeepSeek-V3.1,1327,9065,0.4682539682539682,3
20260612_fresh_rep2,travel_planning,augmentation,0,plain,plain,314,2028,0.5892857142857143,4
20260612_fresh_rep2,travel_planning,augmentation,1,GPT-4.1,scaffold_GPT-4.1,346,2311,0.5238095238095238,3
20260612_fresh_rep2,travel_planning,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,284,2011,0.3452380952380952,3
20260612_fresh_rep2,travel_planning,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,317,2153,0.42857142857142855,3
20260612_fresh_rep2,travel_planning,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,267,1724,0.5535714285714285,3
20260612_fresh_rep2,travel_planning,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,319,2262,0.08333333333333333,3
20260612_fresh_rep2,travel_planning,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,318,2099,0.6666666666666666,3
20260612_fresh_rep2,travel_planning,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,267,1798,0.5416666666666666,3
20260612_fresh_rep2,travel_planning,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,286,1974,0.625,3
20260612_fresh_rep2,travel_planning,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,339,2298,0.6130952380952381,3
20260612_fresh_rep2,travel_planning,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,285,1850,0.041666666666666664,3
20260612_fresh_rep2,travel_planning,automation,1,GPT-4.1,automation_GPT-4.1,551,4591,0.3928571428571428,3
20260612_fresh_rep2,travel_planning,automation,2,GPT-O4-Mini,automation_GPT-O4-Mini,218,1517,0.22023809523809523,3
20260612_fresh_rep2,travel_planning,automation,3,GPT-O3-Mini,automation_GPT-O3-Mini,1090,7482,0.2976190476190476,3
20260612_fresh_rep2,travel_planning,automation,4,GPT-OSS-120B,automation_GPT-OSS-120B,1295,9271,0.9047619047619048,3
20260612_fresh_rep2,travel_planning,automation,5,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1966,13685,0.5694444444444444,3
20260612_fresh_rep2,travel_planning,automation,6,Claude-Opus-4.8,automation_Claude-Opus-4.8,661,4681,0.6805555555555555,3
20260612_fresh_rep2,travel_planning,automation,7,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1038,7094,0.5634920634920635,3
20260612_fresh_rep2,travel_planning,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,1043,7151,0.5376984126984127,3
20260612_fresh_rep2,travel_planning,automation,9,GPT-5-Mini,automation_GPT-5-Mini,1072,7160,0.7916666666666666,3
20260612_fresh_rep2,tutoring,augmentation,0,plain,plain,272,1638,0.5133928571428571,4
20260612_fresh_rep2,tutoring,augmentation,1,GPT-4.1,scaffold_GPT-4.1,240,1519,0.4702380952380952,3
20260612_fresh_rep2,tutoring,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,304,1959,0.8333333333333334,3
20260612_fresh_rep2,tutoring,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,229,1477,0.16666666666666666,3
20260612_fresh_rep2,tutoring,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,280,1697,0.38690476190476186,3
20260612_fresh_rep2,tutoring,augmentation,5,GPT-OSS-120B,scaffold_GPT-OSS-120B,327,1921,0.5773809523809524,3
20260612_fresh_rep2,tutoring,augmentation,6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,250,1575,0.4583333333333333,3
20260612_fresh_rep2,tutoring,augmentation,7,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,227,1471,0.5416666666666666,3
20260612_fresh_rep2,tutoring,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,294,1779,0.3928571428571428,3
20260612_fresh_rep2,tutoring,augmentation,9,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,305,1967,0.6547619047619048,3
20260612_fresh_rep2,tutoring,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,231,1420,0.0,3
20260612_fresh_rep2,tutoring,automation,1,GPT-4.1,automation_GPT-4.1,526,3018,0.30357142857142855,3
20260612_fresh_rep2,tutoring,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1108,6154,0.8333333333333334,3
20260612_fresh_rep2,tutoring,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,519,3200,0.4761904761904761,3
20260612_fresh_rep2,tutoring,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,634,3494,0.38095238095238093,3
20260612_fresh_rep2,tutoring,automation,5,DeepSeek-V3.1,automation_DeepSeek-V3.1,812,5118,0.3988095238095238,3
20260612_fresh_rep2,tutoring,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2196,18010,0.8333333333333334,3
20260612_fresh_rep2,tutoring,automation,7,GPT-OSS-120B,automation_GPT-OSS-120B,1152,7195,0.5773809523809524,3
20260612_fresh_rep2,tutoring,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,703,4305,0.5694444444444444,3
20260612_fresh_rep2,tutoring,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,922,5346,0.626984126984127,3
20260629_public_rep4,counselling,augmentation,0,plain,plain,268,1687,0.4776785714285714,4
20260629_public_rep4,counselling,augmentation,1,GPT-4.1,scaffold_GPT-4.1,265,1756,0.3511904761904761,3
20260629_public_rep4,counselling,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,319,2018,0.7380952380952381,3
20260629_public_rep4,counselling,augmentation,3,GPT-O4-Mini,scaffold_GPT-O4-Mini,336,2182,0.6488095238095238,3
20260629_public_rep4,counselling,augmentation,4,GPT-O3-Mini,scaffold_GPT-O3-Mini,283,1860,0.38095238095238093,3
