model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.3333333333333335,1.1547005383792517,0.7916666666666666,0.1909406539564933,4,2.0,travel_planning,Travel agent itinerary,automation,0.7916666666666666,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.5,0.8660254037844386,0.6805555555555555,0.0636468846521644,4,3.0,travel_planning,Travel agent itinerary,automation,0.6805555555555555,3.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.1666666666666665,0.2886751345948129,0.5694444444444444,0.2138167266436201,4,4.0,travel_planning,Travel agent itinerary,automation,0.5694444444444444,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.6666666666666665,1.7559422921421233,0.5634920634920635,0.2676145285728153,4,5.0,travel_planning,Travel agent itinerary,automation,0.5634920634920635,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.8333333333333335,2.254624876411447,0.5376984126984127,0.1487301375548425,4,6.0,travel_planning,Travel agent itinerary,automation,0.5376984126984127,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.0,1.7320508075688772,0.3928571428571428,0.1287696884094282,4,7.0,travel_planning,Travel agent itinerary,automation,0.3928571428571428,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.5,0.8660254037844386,0.2976190476190476,0.1832714799802459,4,8.0,travel_planning,Travel agent itinerary,automation,0.2976190476190476,8.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,7.333333333333333,1.5275252316519468,0.2202380952380952,0.1958866984750515,4,9.0,travel_planning,Travel agent itinerary,automation,0.2202380952380952,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.333333333333334,0.5773502691896258,0.0416666666666666,0.0721687836487032,4,10.0,travel_planning,Travel agent itinerary,automation,0.0416666666666666,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.5,0.5,0.8333333333333334,0.1443375672974064,4,1.0,tutoring,Tutoring session planning,augmentation,0.8333333333333334,1.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,2.8333333333333335,1.755942292142123,0.6547619047619048,0.3785265022758249,4,2.0,tutoring,Tutoring session planning,augmentation,0.6547619047619048,2.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,4.833333333333333,3.3291640592396967,0.5773809523809524,0.3063597436299469,4,3.0,tutoring,Tutoring session planning,augmentation,0.5773809523809524,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.666666666666667,3.547299442298794,0.5416666666666666,0.2602082499332666,4,4.0,tutoring,Tutoring session planning,augmentation,0.5416666666666666,4.0,panel_aggregate,aggregate
plain,plain,plain,4.375,2.0966242709015206,0.5133928571428572,0.1658408537589884,4,5.0,tutoring,Tutoring session planning,augmentation,0.5133928571428572,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.166666666666667,1.2583057392117918,0.4702380952380952,0.1715897060166616,4,6.0,tutoring,Tutoring session planning,augmentation,0.4702380952380952,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,4.833333333333333,1.755942292142123,0.4583333333333333,0.0721687836487032,4,7.0,tutoring,Tutoring session planning,augmentation,0.4583333333333333,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.666666666666667,0.2886751345948129,0.3928571428571428,0.1287696884094282,4,8.0,tutoring,Tutoring session planning,augmentation,0.3928571428571428,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.333333333333333,3.4034296427770228,0.3869047619047618,0.3245549019098949,4,9.0,tutoring,Tutoring session planning,augmentation,0.3869047619047618,9.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,7.333333333333333,2.081665999466133,0.1666666666666666,0.2886751345948129,4,10.0,tutoring,Tutoring session planning,augmentation,0.1666666666666666,10.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.8333333333333333,1.0408329997330663,0.8333333333333334,0.1909406539564933,4,1.5,tutoring,Tutoring session planning,automation,0.8333333333333334,1.5,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,1.8333333333333333,1.0408329997330663,0.8333333333333334,0.1443375672974064,4,1.5,tutoring,Tutoring session planning,automation,0.8333333333333334,1.5,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.5,1.8027756377319943,0.626984126984127,0.1125194196726811,4,3.0,tutoring,Tutoring session planning,automation,0.626984126984127,3.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.5,2.179449471770337,0.5773809523809524,0.2502124947259965,4,4.0,tutoring,Tutoring session planning,automation,0.5773809523809524,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.3333333333333335,2.0207259421636903,0.5694444444444444,0.2774303382699747,4,5.0,tutoring,Tutoring session planning,automation,0.5694444444444444,5.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,5.166666666666667,0.2886751345948129,0.4761904761904762,0.0412393049421161,4,6.0,tutoring,Tutoring session planning,automation,0.4761904761904762,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.0,0.0,0.3988095238095238,0.3464162982607491,4,7.0,tutoring,Tutoring session planning,automation,0.3988095238095238,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,5.333333333333333,3.3291640592396967,0.3809523809523809,0.3240632759241952,4,8.0,tutoring,Tutoring session planning,automation,0.3809523809523809,8.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,7.166666666666667,1.0408329997330663,0.3035714285714285,0.064384844204714,4,9.0,tutoring,Tutoring session planning,automation,0.3035714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tutoring,Tutoring session planning,automation,0.0,10.0,panel_aggregate,aggregate
