model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.5,0.8660254037844386,0.7440476190476191,0.1161858410472805,4,2.0,travel_planning,Travel agent itinerary,automation,0.7440476190476191,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.8333333333333335,3.617089069035117,0.5972222222222222,0.3182344232608222,4,3.0,travel_planning,Travel agent itinerary,automation,0.5972222222222222,3.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,3.5,2.5,0.5952380952380952,0.2957680535429725,4,4.0,travel_planning,Travel agent itinerary,automation,0.5952380952380952,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.166666666666667,0.7637626158259733,0.5654761904761905,0.0627122247193615,4,5.0,travel_planning,Travel agent itinerary,automation,0.5654761904761905,5.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,5.166666666666667,3.685557397915997,0.5,0.4506939094329986,4,6.0,travel_planning,Travel agent itinerary,automation,0.5,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.166666666666667,1.2583057392117916,0.4821428571428571,0.0994243636219646,4,7.0,travel_planning,Travel agent itinerary,automation,0.4821428571428571,7.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.666666666666667,1.6072751268321592,0.4265873015873015,0.1271545235715247,4,8.0,travel_planning,Travel agent itinerary,automation,0.4265873015873015,8.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.666666666666667,1.8929694486000912,0.2837301587301587,0.1237656362996087,4,9.0,travel_planning,Travel agent itinerary,automation,0.2837301587301587,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0416666666666666,0.0721687836487032,4,10.0,travel_planning,Travel agent itinerary,automation,0.0416666666666666,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.1666666666666667,0.2886751345948129,0.9583333333333334,0.0721687836487032,4,1.0,tutoring,Tutoring session planning,augmentation,0.9583333333333334,1.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.6666666666666665,1.6072751268321592,0.7857142857142857,0.1394687442126188,4,2.0,tutoring,Tutoring session planning,augmentation,0.7857142857142857,2.0,panel_aggregate,aggregate
plain,plain,plain,2.625,1.25,0.6785714285714286,0.1202322016471676,4,3.0,tutoring,Tutoring session planning,augmentation,0.6785714285714286,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.666666666666667,3.3291640592396967,0.5,0.25,4,4.5,tutoring,Tutoring session planning,augmentation,0.5,4.5,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,4.666666666666667,1.7559422921421233,0.5,0.125,4,4.5,tutoring,Tutoring session planning,augmentation,0.5,4.5,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.5,1.8027756377319943,0.4821428571428571,0.0994243636219646,4,6.0,tutoring,Tutoring session planning,augmentation,0.4821428571428571,6.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,6.166666666666667,1.8929694486000912,0.2976190476190476,0.1832714799802459,4,7.0,tutoring,Tutoring session planning,augmentation,0.2976190476190476,7.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,5.833333333333333,1.0408329997330663,0.2619047619047619,0.020619652471058,4,8.5,tutoring,Tutoring session planning,augmentation,0.2619047619047619,8.5,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,7.0,1.5,0.2619047619047619,0.020619652471058,4,8.5,tutoring,Tutoring session planning,augmentation,0.2619047619047619,8.5,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,6.833333333333333,2.565800719723442,0.2142857142857142,0.2575393768188564,4,10.0,tutoring,Tutoring session planning,augmentation,0.2142857142857142,10.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.6666666666666667,0.2886751345948129,0.7638888888888888,0.1048588116009826,4,1.0,tutoring,Tutoring session planning,automation,0.7638888888888888,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.5,0.8660254037844386,0.7440476190476191,0.1161858410472805,4,2.0,tutoring,Tutoring session planning,automation,0.7440476190476191,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.1666666666666665,2.886751345948129,0.6388888888888888,0.2511547405559045,4,3.0,tutoring,Tutoring session planning,automation,0.6388888888888888,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.0,0.5,0.6071428571428571,0.0309294787065871,4,4.0,tutoring,Tutoring session planning,automation,0.6071428571428571,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.833333333333333,3.547299442298794,0.5833333333333334,0.3818813079129867,4,5.0,tutoring,Tutoring session planning,automation,0.5833333333333334,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.0,1.3228756555322954,0.5158730158730159,0.190971578024063,4,6.0,tutoring,Tutoring session planning,automation,0.5158730158730159,6.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,5.0,2.6457513110645907,0.4702380952380952,0.2463595486497009,4,7.0,tutoring,Tutoring session planning,automation,0.4702380952380952,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.0,1.8027756377319943,0.367063492063492,0.2428347717676376,4,8.0,tutoring,Tutoring session planning,automation,0.367063492063492,8.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.5,1.5,0.3095238095238095,0.1620316379620976,4,9.0,tutoring,Tutoring session planning,automation,0.3095238095238095,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tutoring,Tutoring session planning,automation,0.0,10.0,panel_aggregate,aggregate
