model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.3333333333333333,0.5773502691896258,0.7546296296296297,0.1833824288920218,4,1.0,travel_planning,Travel agent itinerary,automation,0.7546296296296297,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.6666666666666665,2.0816659994661326,0.7222222222222222,0.2545875386086577,4,2.0,travel_planning,Travel agent itinerary,automation,0.7222222222222222,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.3333333333333335,1.5275252316519468,0.6805555555555555,0.1048588116009826,4,3.0,travel_planning,Travel agent itinerary,automation,0.6805555555555555,3.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.0,0.0,0.6646825396825397,0.0739470045777151,4,4.0,travel_planning,Travel agent itinerary,automation,0.6646825396825397,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,4.333333333333333,2.516611478423583,0.5496031746031745,0.2735721883753108,4,5.0,travel_planning,Travel agent itinerary,automation,0.5496031746031745,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.0,0.8660254037844386,0.5317460317460317,0.0985893511809908,4,6.0,travel_planning,Travel agent itinerary,automation,0.5317460317460317,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.333333333333333,1.5275252316519463,0.4755291005291005,0.0423848411905082,4,7.0,travel_planning,Travel agent itinerary,automation,0.4755291005291005,7.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,6.0,0.8660254037844386,0.4206349206349206,0.1251888218598996,4,8.0,travel_planning,Travel agent itinerary,automation,0.4206349206349206,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.666666666666667,0.5773502691896257,0.2003968253968253,0.0799334804701733,4,9.0,travel_planning,Travel agent itinerary,automation,0.2003968253968253,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,travel_planning,Travel agent itinerary,automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.5,0.8660254037844386,0.8333333333333334,0.1443375672974064,4,1.0,tutoring,Tutoring session planning,augmentation,0.8333333333333334,1.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,2.0,0.5,0.7857142857142857,0.0618589574131741,4,2.0,tutoring,Tutoring session planning,augmentation,0.7857142857142857,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,1.8333333333333333,1.0408329997330663,0.75,0.125,4,3.0,tutoring,Tutoring session planning,augmentation,0.75,3.0,panel_aggregate,aggregate
plain,plain,plain,3.375,0.478713553878169,0.5803571428571428,0.0592254426849178,4,4.0,tutoring,Tutoring session planning,augmentation,0.5803571428571428,4.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,4.833333333333333,2.753785273643051,0.4404761904761904,0.2745202989904811,4,5.0,tutoring,Tutoring session planning,augmentation,0.4404761904761904,5.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,6.166666666666667,1.6072751268321592,0.4047619047619047,0.1091089451179962,4,6.0,tutoring,Tutoring session planning,augmentation,0.4047619047619047,6.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,6.0,1.3228756555322954,0.3809523809523809,0.2061965247105806,4,7.0,tutoring,Tutoring session planning,augmentation,0.3809523809523809,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.833333333333333,0.7637626158259734,0.3154761904761904,0.1518732240734889,4,8.0,tutoring,Tutoring session planning,augmentation,0.3154761904761904,8.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.833333333333333,1.2583057392117916,0.3035714285714285,0.064384844204714,4,9.0,tutoring,Tutoring session planning,augmentation,0.3035714285714285,9.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,7.5,2.598076211353316,0.1666666666666666,0.1443375672974064,4,10.0,tutoring,Tutoring session planning,augmentation,0.1666666666666666,10.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1.0,0.0,0.8035714285714285,0.1432286835180472,4,1.0,tutoring,Tutoring session planning,automation,0.8035714285714285,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.6666666666666665,2.0816659994661326,0.6851851851851851,0.2366551466505936,4,2.0,tutoring,Tutoring session planning,automation,0.6851851851851851,2.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.3333333333333335,1.1547005383792517,0.636904761904762,0.0643848442047141,4,3.0,tutoring,Tutoring session planning,automation,0.636904761904762,3.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.6666666666666665,0.5773502691896258,0.6342592592592592,0.2197489682649225,4,4.0,tutoring,Tutoring session planning,automation,0.6342592592592592,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.0,1.0,0.6031746031746031,0.2443619733069945,4,5.0,tutoring,Tutoring session planning,automation,0.6031746031746031,5.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.333333333333333,1.1547005383792517,0.5873015873015873,0.1568464616981878,4,6.0,tutoring,Tutoring session planning,automation,0.5873015873015873,6.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,5.333333333333333,0.5773502691896258,0.4623015873015872,0.0689894390901337,4,7.0,tutoring,Tutoring session planning,automation,0.4623015873015872,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,7.333333333333333,1.1547005383792517,0.3035714285714285,0.064384844204714,4,8.0,tutoring,Tutoring session planning,automation,0.3035714285714285,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.0,0.0,0.2837301587301588,0.1370771861064752,4,9.0,tutoring,Tutoring session planning,automation,0.2837301587301588,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tutoring,Tutoring session planning,automation,0.0,10.0,panel_aggregate,aggregate
